route_id,trip_id,stop_id,scheduled_arrival,actual_arrival,delay_minutes,calculated_delay,punctuality_status
Route_E,20029d9f-05e9-4407-9aad-a0b12f132a6d,16,2025-11-02 11:25:13,2025-11-02 11:30:13,5,5.0,On Time
Route_C,be6e9d47-f0c0-404b-806b-f02da97a4f4e,12,2025-10-25 23:20:31,2025-10-25 23:25:31,5,5.0,On Time
Route_B,1a5ed196-65a4-479b-aaba-a4f935e80364,20,2025-10-26 17:23:17,2025-10-26 17:27:17,4,4.0,On Time
Route_C,7922b440-e0f1-444c-afd1-b5881054b2d5,4,2025-11-17 17:01:53,2025-11-17 17:34:53,33,33.0,Very Late
Route_D,65a29cc8-c55b-495d-86bf-d9c40dc78104,2,2025-11-16 12:32:39,2025-11-16 12:34:39,2,2.0,On Time
Route_A,1a9b0d42-154f-437d-befa-c198c3d6cd54,5,2025-11-03 19:50:20,2025-11-03 19:55:20,5,5.0,On Time
Route_E,a7a31d25-1595-4c42-a7c0-0f899e3bf1b3,18,2025-11-10 00:15:49,2025-11-10 00:31:49,16,16.0,Very Late
Route_B,bcd2e8eb-3f55-40cd-bab7-127e4f32ea54,19,2025-11-04 21:08:53,2025-11-04 21:07:53,-1,-1.0,Early
Route_B,219b606d-205c-4491-a061-09db7172f636,16,2025-11-16 15:45:33,2025-11-16 15:46:33,1,1.0,On Time
Route_A,08ffeab0-0750-42d6-abac-f712d6a919e8,18,2025-11-08 09:48:36,2025-11-08 10:29:36,41,41.0,Very Late
Route_E,dd3ee854-5340-44b0-aa4f-4a80dc412176,6,2025-11-14 04:49:13,2025-11-14 04:54:13,5,5.0,On Time
Route_E,8a63b93c-def3-406a-b998-63f27799fddb,18,2025-11-04 07:26:44,2025-11-04 07:47:44,21,21.0,Very Late
Route_A,f833ebfb-2296-43f1-b1e1-5b9f8c6d768e,19,2025-11-17 06:22:32,2025-11-17 07:01:32,39,39.0,Very Late
Route_A,74e0079a-98fb-4727-9740-b2122d5245f4,19,2025-11-18 11:08:58,2025-11-18 11:12:58,4,4.0,On Time
Route_B,a3b81f92-a3c9-4c6a-8601-76336f5aad52,6,2025-11-16 23:57:48,2025-11-17 00:41:48,44,44.0,Very Late
Route_A,7b4d8646-58e0-458f-a8af-301f4f45f6f7,15,2025-11-17 06:49:08,2025-11-17 07:05:08,16,16.0,Very Late
Route_B,711dc1dd-16ed-4330-8e01-54133a2516fe,11,2025-11-06 00:45:08,2025-11-06 00:48:08,3,3.0,On Time
Route_C,27dd1ac4-4282-46e4-a986-305a5da3f9cf,16,2025-11-05 19:44:53,2025-11-05 19:44:53,0,0.0,Early
Route_A,d0bcbad5-85f8-4d9b-8006-0d5a02b3c948,9,2025-10-28 16:51:41,2025-10-28 16:54:41,3,3.0,On Time
Route_C,88fc3da1-781d-4b6c-8969-40325808d790,14,2025-10-22 11:45:00,2025-10-22 12:29:00,44,44.0,Very Late
Route_E,f26bcebf-7def-4b8e-ac0d-fc3ab011b125,6,2025-11-14 05:53:00,2025-11-14 05:57:00,4,4.0,On Time
Route_B,6e310234-c410-4108-8256-83894cb34663,3,2025-11-05 07:20:22,2025-11-05 07:22:22,2,2.0,On Time
Route_E,01d909b4-cbf8-429e-bb30-ee9798d53cf5,16,2025-11-17 16:46:24,2025-11-17 16:44:24,-2,-2.0,Early
Route_B,e1d55f85-6967-4586-b046-30085fa72012,3,2025-11-18 07:09:11,2025-11-18 07:25:11,16,16.0,Very Late
Route_A,29cc0789-3ff9-4134-a50e-78e46fe633f1,20,2025-11-10 00:07:13,2025-11-10 00:08:13,1,1.0,On Time
Route_C,4352acea-3878-4ecf-a0dc-12ebd413c850,14,2025-10-25 22:20:45,2025-10-25 22:18:45,-2,-2.0,Early
Route_C,84408e98-3d53-4c43-a015-2b5b6c17e150,3,2025-11-20 20:30:31,2025-11-20 20:35:31,5,5.0,On Time
Route_B,4598f3c8-af44-4605-b1a5-0a3dcebd3b2b,16,2025-11-04 21:43:57,2025-11-04 21:42:57,-1,-1.0,Early
Route_C,cf0e1567-882d-4fc1-be30-74f8a60147c3,6,2025-11-04 03:15:37,2025-11-04 03:56:37,41,41.0,Very Late
Route_B,1186da93-da7d-4c53-b020-cf0669b41194,9,2025-10-30 22:34:47,2025-10-30 22:33:47,-1,-1.0,Early
Route_A,a30b669c-1c40-4045-8a22-eae922f9cafe,14,2025-11-13 04:34:23,2025-11-13 04:43:23,9,9.0,Late
Route_C,b3522c18-45aa-4503-b3e8-8db69e2383d0,2,2025-11-21 07:37:14,2025-11-21 07:39:14,2,2.0,On Time
Route_D,04f718c8-5215-4503-b012-f8197df37378,9,2025-10-29 11:19:36,2025-10-29 11:23:36,4,4.0,On Time
Route_A,05aa5eab-88f3-47ea-b83f-52740cb4afe1,1,2025-10-31 02:41:34,2025-10-31 03:02:34,21,21.0,Very Late
Route_A,44e9f8fb-4838-4888-9a2e-9864f8eaca36,17,2025-10-28 03:44:28,2025-10-28 03:45:28,1,1.0,On Time
Route_E,0219a9c7-ba23-407a-b03c-1286b71714cd,6,2025-11-02 09:18:14,2025-11-02 09:23:14,5,5.0,On Time
Route_D,7e5b3ac9-03c5-41fe-a693-34ef17172654,12,2025-11-01 15:06:08,2025-11-01 15:04:08,-2,-2.0,Early
Route_A,c9254bb5-4fc3-4d4e-ab95-0c1d578799d9,18,2025-11-15 06:43:59,2025-11-15 06:43:59,0,0.0,Early
Route_D,b26a51a5-76b4-4672-9f13-e10bff7a884d,5,2025-10-23 15:02:11,2025-10-23 15:22:11,20,20.0,Very Late
Route_D,c02553ea-d7f2-4678-9489-8025548b2ce3,16,2025-10-29 04:15:52,2025-10-29 04:49:52,34,34.0,Very Late
Route_A,6475c0ee-c691-4069-8439-940d0e588770,10,2025-10-25 13:13:45,2025-10-25 13:11:45,-2,-2.0,Early
Route_E,3133839e-2e7d-452b-b85b-8a078b0ea0b9,14,2025-11-03 05:25:25,2025-11-03 05:23:25,-2,-2.0,Early
Route_E,033ac4d6-d408-4391-a1af-0e8ed13757e1,8,2025-10-28 00:09:19,2025-10-28 00:07:19,-2,-2.0,Early
Route_E,3fbbff57-b6f5-4f1c-84a5-31cdf97f4994,15,2025-11-09 18:22:55,2025-11-09 18:21:55,-1,-1.0,Early
Route_C,3f46057b-7165-436b-b997-c779c56f05e6,5,2025-10-23 17:06:08,2025-10-23 17:11:08,5,5.0,On Time
Route_D,c55ffde8-bc3e-4d19-b5f9-423032fd73c5,13,2025-10-26 15:31:54,2025-10-26 15:29:54,-2,-2.0,Early
Route_A,355cca9c-fb6b-41dc-aa7f-7e0685695f97,15,2025-11-14 00:56:30,2025-11-14 01:24:30,28,28.0,Very Late
Route_E,4fe66636-f612-4d2c-ae73-00eb639d8fe7,18,2025-11-06 18:27:21,2025-11-06 18:30:21,3,3.0,On Time
Route_C,0accb23c-ba6d-4ed8-a110-e887289ac251,16,2025-11-17 18:22:01,2025-11-17 19:00:01,38,38.0,Very Late
Route_C,7b31dcdc-40d9-4a8e-9f44-aa88855b6c5b,16,2025-11-05 14:12:08,2025-11-05 14:14:08,2,2.0,On Time
Route_B,0d559b64-e334-4bac-9c44-ebd132df8d45,3,2025-11-01 15:48:06,2025-11-01 15:53:06,5,5.0,On Time
Route_D,a206527c-3c68-41d6-9ce8-e12ff9287d26,10,2025-11-12 03:53:41,2025-11-12 04:03:41,10,10.0,Late
Route_A,cb5d2b59-2ad8-40ca-83db-7a2e531350e0,15,2025-11-04 11:44:23,2025-11-04 11:42:23,-2,-2.0,Early
Route_B,ca0553a2-6553-415f-9ea1-5b0f95aeb18b,9,2025-11-02 21:16:46,2025-11-02 21:21:46,5,5.0,On Time
Route_E,94c176b9-0ac0-43d5-b805-90f002493a09,19,2025-11-14 03:47:25,2025-11-14 03:47:25,0,0.0,Early
Route_D,5f13fb98-27ad-4d51-98a1-5e4fb03b6934,4,2025-10-26 10:18:41,2025-10-26 10:20:41,2,2.0,On Time
Route_C,17661795-7ffa-4493-a85e-ed0a3fac4317,1,2025-11-21 02:50:00,2025-11-21 03:17:00,27,27.0,Very Late
Route_A,ff39a117-f83b-4806-ae4c-1b1856a2d49d,8,2025-11-21 10:23:31,2025-11-21 10:41:31,18,18.0,Very Late
Route_D,a502dc4b-5b03-44d8-8f4d-6c400f5f9707,13,2025-10-29 13:23:16,2025-10-29 13:27:16,4,4.0,On Time
Route_A,1b7e0502-ca9d-4831-894e-7397b38a3db1,11,2025-10-28 04:39:34,2025-10-28 04:42:34,3,3.0,On Time
Route_D,fb4f1972-5115-47ee-bb90-908e7ce34563,17,2025-11-18 04:35:07,2025-11-18 04:40:07,5,5.0,On Time
Route_A,58e9d0aa-c1b6-4dd4-a507-84cbc9df301e,15,2025-11-12 09:12:16,2025-11-12 09:15:16,3,3.0,On Time
Route_C,b072afc8-0577-4108-b166-2c94bbb24366,19,2025-11-09 10:11:33,2025-11-09 10:16:33,5,5.0,On Time
Route_C,402da0fa-227d-4ecc-b972-393a5bb0dd76,8,2025-10-24 00:04:02,2025-10-24 00:07:02,3,3.0,On Time
Route_B,8f1c3fa0-7000-4009-b4e5-70ba7c3cc2bc,19,2025-11-05 09:25:38,2025-11-05 09:56:38,31,31.0,Very Late
Route_B,30952621-7d76-4b58-b271-115b8af09ec3,3,2025-11-18 14:18:55,2025-11-18 14:38:55,20,20.0,Very Late
Route_D,52dcbffd-5900-4d65-8b2a-b7592fc6c4e6,19,2025-11-13 19:46:45,2025-11-13 20:30:45,44,44.0,Very Late
Route_D,994316bb-d4d3-43a5-9e1f-1619467ba9e5,17,2025-11-18 00:07:22,2025-11-18 00:12:22,5,5.0,On Time
Route_E,27afbff9-87f8-4f62-91a1-e557290c4414,16,2025-11-12 21:37:49,2025-11-12 21:38:49,1,1.0,On Time
Route_D,8aa6b006-436a-4b9d-91c5-6a004bb13407,7,2025-11-08 21:46:38,2025-11-08 21:46:38,0,0.0,Early
Route_D,a355ad05-c6a2-4e4e-802f-2ca4743e8531,5,2025-11-15 15:32:36,2025-11-15 15:59:36,27,27.0,Very Late
Route_A,e207db20-2f7f-4cd7-bbd0-fe6c6108ffcc,14,2025-10-22 23:52:12,2025-10-22 23:53:12,1,1.0,On Time
Route_C,c6a90598-5d34-4833-9b59-2a199ea6ed4a,4,2025-11-21 04:38:32,2025-11-21 04:43:32,5,5.0,On Time
Route_A,10372a5c-b893-408a-9219-02163d211daf,19,2025-11-17 05:59:23,2025-11-17 06:38:23,39,39.0,Very Late
Route_A,86296fbe-309b-48dd-a332-9992d1ad3e51,5,2025-11-15 05:44:48,2025-11-15 06:11:48,27,27.0,Very Late
Route_A,9cf023dd-2775-49a2-8d2c-fe83c4072654,4,2025-11-04 19:55:45,2025-11-04 20:20:45,25,25.0,Very Late
Route_A,52702b29-a412-47a2-a8e8-f3115295ea96,4,2025-10-27 10:45:36,2025-10-27 10:49:36,4,4.0,On Time
Route_E,1111ee29-a8ad-4539-85f0-786a18a440bd,14,2025-10-24 05:03:51,2025-10-24 05:01:51,-2,-2.0,Early
Route_C,2dbb45bd-2138-42e6-b013-a170d5cf3b4c,7,2025-10-23 14:29:47,2025-10-23 14:32:47,3,3.0,On Time
Route_D,310dc9d1-7c41-4a2a-9b67-f7bb33bb7382,10,2025-10-26 21:06:58,2025-10-26 21:43:58,37,37.0,Very Late
Route_E,d617b9c0-a449-464f-922d-dab608252b39,9,2025-11-09 22:48:37,2025-11-09 22:52:37,4,4.0,On Time
Route_E,9fbc879e-869c-4a8e-bd6a-b7c2a86d8706,16,2025-11-19 17:48:37,2025-11-19 17:53:37,5,5.0,On Time
Route_D,388149dc-5dc9-4097-8c90-e0284185300d,18,2025-11-20 12:02:49,2025-11-20 12:00:49,-2,-2.0,Early
Route_E,ee224f70-0359-4c6d-9224-cbd2b7c4b3ee,20,2025-11-01 05:15:27,2025-11-01 05:20:27,5,5.0,On Time
Route_D,e3c7ca9a-edab-4dab-bdcc-c026a7df30b2,10,2025-10-25 23:12:59,2025-10-25 23:16:59,4,4.0,On Time
Route_D,0f8a0c2c-a390-4bc0-8d0f-a4a677d2b94f,14,2025-11-08 14:34:09,2025-11-08 14:33:09,-1,-1.0,Early
Route_E,e3f342a8-f030-4fd4-be54-898e8eda6433,7,2025-11-11 06:40:50,2025-11-11 06:42:50,2,2.0,On Time
Route_D,b55beaaa-cb53-40be-9e7b-4866d2705470,11,2025-10-24 21:59:04,2025-10-24 22:00:04,1,1.0,On Time
Route_D,876de8c5-440c-4e5b-9def-57b4d2da43ec,6,2025-10-24 01:25:27,2025-10-24 01:25:27,0,0.0,Early
Route_B,4dccb05d-d59e-40fd-9204-f4d6bbfb1b71,15,2025-10-25 20:51:40,2025-10-25 21:11:40,20,20.0,Very Late
Route_A,84fcfcb0-f5e9-4352-b745-39f2f1d188b9,17,2025-10-26 19:12:43,2025-10-26 19:10:43,-2,-2.0,Early
Route_B,881af04f-3b23-4eed-b9a4-de2b19e9e3a4,14,2025-11-09 19:00:11,2025-11-09 19:05:11,5,5.0,On Time
Route_A,a8290f3c-86b4-452c-b170-46b930807a5d,14,2025-11-03 03:53:23,2025-11-03 03:55:23,2,2.0,On Time
Route_B,2dcc4095-f28f-4444-a015-4d6591ed554a,6,2025-11-18 04:40:13,2025-11-18 04:42:13,2,2.0,On Time
Route_D,bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,2,2025-10-27 04:59:34,2025-10-27 05:01:34,2,2.0,On Time
Route_C,5ba37cb5-9399-4d15-a37c-e1c5c42b266b,7,2025-11-13 08:30:29,2025-11-13 08:32:29,2,2.0,On Time
Route_C,e200c157-6d54-495a-aa4d-52a8b3da5808,15,2025-10-27 03:20:53,2025-10-27 03:18:53,-2,-2.0,Early
Route_D,8cca8963-2e2e-47a4-8ade-c3792ab403f6,19,2025-11-10 13:54:28,2025-11-10 13:55:28,1,1.0,On Time
Route_E,287e4086-a854-427e-9667-3e4981338bdc,3,2025-11-17 00:05:56,2025-11-17 00:05:56,0,0.0,Early
Route_A,eefb2a24-7169-4ed5-9994-13ccff9957a8,16,2025-11-08 04:32:50,2025-11-08 04:31:50,-1,-1.0,Early
Route_C,fdd084a1-8cd2-416f-90ad-ff63e7094153,14,2025-11-06 20:18:34,2025-11-06 20:54:34,36,36.0,Very Late
Route_C,c3a1962d-698f-446d-9f29-0290d8485a54,2,2025-11-11 23:43:53,2025-11-11 23:42:53,-1,-1.0,Early
Route_A,9bc0fa93-52cd-4def-b9d2-76f4d37ee471,4,2025-11-02 18:31:19,2025-11-02 18:35:19,4,4.0,On Time
Route_C,60042231-36c3-4e85-8bae-295e902a405c,5,2025-11-17 19:08:04,2025-11-17 19:11:04,3,3.0,On Time
Route_E,5c29850b-410b-4c29-be9c-afcfed17f6e9,8,2025-11-13 01:08:53,2025-11-13 01:10:53,2,2.0,On Time
Route_D,000cd21a-65a7-4a30-b5b7-0dd9728f5897,13,2025-10-23 18:26:42,2025-10-23 18:25:42,-1,-1.0,Early
Route_A,042c65ad-9883-49b1-88d3-d2cefba3091f,6,2025-11-16 05:07:07,2025-11-16 05:24:07,17,17.0,Very Late
Route_A,4d457ea5-e3ec-4f6a-be50-3fdc2294fa0a,5,2025-10-22 09:42:47,2025-10-22 10:24:47,42,42.0,Very Late
Route_D,36fea0b4-38cd-4122-bc01-45e14ce2afa2,16,2025-11-06 08:57:01,2025-11-06 08:57:01,0,0.0,Early
Route_E,f17f3f92-d26a-4790-8582-8939058e389e,16,2025-11-04 11:34:24,2025-11-04 11:39:24,5,5.0,On Time
Route_A,8e6b3085-82e2-402d-8dbc-de5aeb4aede6,3,2025-11-18 18:56:11,2025-11-18 18:56:11,0,0.0,Early
Route_C,18233383-279b-437c-9255-273fed0940f7,10,2025-10-23 22:01:33,2025-10-23 22:04:33,3,3.0,On Time
Route_C,236eb832-27f6-42ac-9b0c-417075dacbbe,11,2025-11-03 22:47:36,2025-11-03 22:46:36,-1,-1.0,Early
Route_B,3ff69f41-9508-4801-a3be-7ca05df924fb,13,2025-11-02 09:31:04,2025-11-02 09:57:04,26,26.0,Very Late
Route_D,17871810-4ce0-4ecb-8fa2-8fb84199322e,15,2025-11-18 18:43:32,2025-11-18 18:44:32,1,1.0,On Time
Route_A,37a9f824-eafa-4d5b-91ae-3d4c66592d83,17,2025-10-25 20:00:22,2025-10-25 20:04:22,4,4.0,On Time
Route_E,7b874b4a-cafb-44fe-931f-04afb93c92d5,13,2025-10-30 11:30:21,2025-10-30 12:09:21,39,39.0,Very Late
Route_D,b0894de4-e626-4164-9361-6b3a7cffae92,17,2025-11-19 01:25:10,2025-11-19 02:05:10,40,40.0,Very Late
Route_E,98611260-1869-4755-a85c-1ec9d1cbc092,19,2025-11-05 16:02:36,2025-11-05 16:00:36,-2,-2.0,Early
Route_E,93875413-ceef-4261-bb15-02ea09912f46,2,2025-11-09 14:35:36,2025-11-09 14:33:36,-2,-2.0,Early
Route_A,ebffc53f-0e50-4355-87b6-11cd1417182a,6,2025-11-07 07:39:07,2025-11-07 07:41:07,2,2.0,On Time
Route_A,6f2e92b9-d130-42db-a13a-14ca5911f42e,5,2025-11-11 07:20:34,2025-11-11 07:43:34,23,23.0,Very Late
Route_E,deaa543e-1edb-4e71-9e2a-2ddfee249b72,5,2025-11-02 02:12:18,2025-11-02 02:22:18,10,10.0,Late
Route_C,9a307096-d977-46be-a71c-8948bf67de42,20,2025-10-22 15:22:55,2025-10-22 15:22:55,0,0.0,Early
Route_D,61eaaa65-a1d7-40ea-8704-e80ea2466cd7,11,2025-10-24 17:07:25,2025-10-24 17:05:25,-2,-2.0,Early
Route_B,51beba8e-0a8a-4b94-863d-fcd64e0648d0,12,2025-11-17 07:07:25,2025-11-17 07:28:25,21,21.0,Very Late
Route_B,809d6444-53ab-4cce-a64a-e04f909e21ba,5,2025-11-01 19:18:26,2025-11-01 19:16:26,-2,-2.0,Early
Route_E,bb48bbba-ac73-4be0-8cee-ddc22737f345,17,2025-11-10 03:48:05,2025-11-10 03:46:05,-2,-2.0,Early
Route_A,985a9548-c0ba-42a4-b213-e7ccf89617fa,3,2025-11-19 00:16:49,2025-11-19 00:16:49,0,0.0,Early
Route_D,6e935615-38da-4a90-970f-ad328135f15a,18,2025-11-05 03:40:54,2025-11-05 03:40:54,0,0.0,Early
Route_D,21d72432-25e4-4403-a4f2-502ec94f6ed3,1,2025-11-07 09:43:27,2025-11-07 09:48:27,5,5.0,On Time
Route_A,beccf760-9249-4e3a-b9d1-9c4e1521ad35,6,2025-10-24 11:30:41,2025-10-24 11:53:41,23,23.0,Very Late
Route_C,15c7bc83-4336-4fe5-a631-66a78c53b74c,10,2025-11-10 10:22:39,2025-11-10 10:20:39,-2,-2.0,Early
Route_B,b2a7a475-c619-4773-af3a-cf3380777ac5,19,2025-10-28 09:57:29,2025-10-28 09:57:29,0,0.0,Early
Route_B,8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,6,2025-10-31 16:52:23,2025-10-31 17:25:23,33,33.0,Very Late
Route_E,9242ba54-a6f9-40e1-a533-9cf07ce4770e,5,2025-10-31 14:31:56,2025-10-31 14:35:56,4,4.0,On Time
Route_E,bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,18,2025-11-16 12:51:10,2025-11-16 12:49:10,-2,-2.0,Early
Route_B,44296ca2-1257-429e-be08-5cb73f09f7a6,6,2025-11-11 23:07:22,2025-11-11 23:33:22,26,26.0,Very Late
Route_B,9375ee61-ec94-403e-af4a-fcdd52cb1ae0,4,2025-10-26 10:26:43,2025-10-26 10:57:43,31,31.0,Very Late
Route_E,6c6d282b-69e0-4370-abf7-a5d01ccec1ef,11,2025-11-08 19:37:39,2025-11-08 20:12:39,35,35.0,Very Late
Route_B,5832c8de-521b-48c2-b0c3-ef8a592ab43d,5,2025-11-19 21:58:37,2025-11-19 21:57:37,-1,-1.0,Early
Route_D,4e089bb4-c509-4558-8632-6b36a7c8f0c5,12,2025-10-30 07:15:24,2025-10-30 07:16:24,1,1.0,On Time
Route_B,d2535515-9dc0-48b5-9987-038afcd6c18e,19,2025-11-12 13:16:19,2025-11-12 13:20:19,4,4.0,On Time
Route_D,0b7d1856-70c2-4600-a554-5c1a9f88dda3,14,2025-11-02 10:05:42,2025-11-02 10:07:42,2,2.0,On Time
Route_D,27ef0a4b-5fb2-4838-af73-b3cf331e91f2,19,2025-10-26 06:02:27,2025-10-26 06:20:27,18,18.0,Very Late
Route_B,3e3869e2-0df6-4417-bd55-38c71cc464ed,7,2025-11-21 05:34:49,2025-11-21 05:32:49,-2,-2.0,Early
Route_E,d51b1974-de66-4dd0-a5ce-2a21ed3e2846,12,2025-11-05 01:14:14,2025-11-05 01:18:14,4,4.0,On Time
Route_B,cde55848-b19c-405e-97e0-a1f103840661,9,2025-10-27 11:42:29,2025-10-27 11:43:29,1,1.0,On Time
Route_A,05d2d205-789f-4d96-b337-3c2f4e1c3762,3,2025-11-07 04:43:27,2025-11-07 04:43:27,0,0.0,Early
Route_E,363d75f1-89ba-49c8-bd71-7da33581a632,6,2025-10-31 23:30:20,2025-10-31 23:28:20,-2,-2.0,Early
Route_B,4237692a-c017-466e-85f4-c0a28be27516,10,2025-11-17 17:27:30,2025-11-17 17:31:30,4,4.0,On Time
Route_C,fe07832a-badc-4599-9f7f-ae0c7ba79d05,5,2025-10-28 22:44:30,2025-10-28 22:49:30,5,5.0,On Time
Route_A,04b51c12-ab13-4032-b2e1-9f66b1f02ea8,4,2025-11-09 08:50:18,2025-11-09 08:50:18,0,0.0,Early
Route_E,86dc4e34-a9dc-4e52-a7f2-418a953fcfd4,4,2025-10-24 04:43:12,2025-10-24 04:43:12,0,0.0,Early
Route_E,48b51c88-0f63-4f4a-ab9a-118e4165964c,3,2025-10-31 19:53:16,2025-10-31 19:58:16,5,5.0,On Time
Route_D,4572b385-9e32-4085-b24f-92b9ca0841de,17,2025-10-24 15:54:31,2025-10-24 16:28:31,34,34.0,Very Late
Route_B,0222305d-f1f7-4605-a79e-36267707ac0e,15,2025-10-25 07:39:07,2025-10-25 08:09:07,30,30.0,Very Late
Route_D,a9b92a1d-4574-48ca-a90e-319d637e3f94,13,2025-11-08 13:44:44,2025-11-08 13:46:44,2,2.0,On Time
Route_D,4ae0fd7a-04e2-4132-9b9e-c5f9dd419a67,8,2025-11-09 20:23:31,2025-11-09 20:25:31,2,2.0,On Time
Route_C,822fb2f0-6175-4257-bad3-b44c3b2dddc9,5,2025-10-26 22:06:24,2025-10-26 22:09:24,3,3.0,On Time
Route_E,dde4d194-7c12-4198-90c1-b8f7e76428c4,19,2025-11-20 01:44:21,2025-11-20 01:46:21,2,2.0,On Time
Route_A,32e97c2d-2fb9-4ccf-9688-85c288145bde,5,2025-11-15 09:21:37,2025-11-15 09:24:37,3,3.0,On Time
Route_C,ed25459e-8f89-47fa-b53e-9662f77fa3a7,12,2025-10-23 03:05:45,2025-10-23 03:08:45,3,3.0,On Time
Route_D,8787c3f4-ec19-44eb-bf55-17400a2d36a6,13,2025-11-05 21:19:34,2025-11-05 21:17:34,-2,-2.0,Early
Route_C,be9063fb-64b5-49a5-bd6c-3d2a5564d1d3,7,2025-10-29 16:59:03,2025-10-29 17:03:03,4,4.0,On Time
Route_E,5a16f9d9-af2f-4773-98c6-915804b40ac9,8,2025-11-08 08:06:19,2025-11-08 08:09:19,3,3.0,On Time
Route_D,fef97d57-3c77-4a4a-8d65-4036a00f230b,12,2025-11-15 10:03:37,2025-11-15 10:31:37,28,28.0,Very Late
Route_E,a033edad-0fdf-4e19-8fd8-35fc469ff562,13,2025-11-03 14:16:41,2025-11-03 14:50:41,34,34.0,Very Late
Route_A,fffcd743-e3f1-4406-a31d-9c8be0f0fe79,17,2025-10-23 12:23:24,2025-10-23 12:26:24,3,3.0,On Time
Route_C,47bac8aa-f2f9-4b2c-8e10-814ff1b2f143,12,2025-11-02 00:52:58,2025-11-02 00:55:58,3,3.0,On Time
Route_E,6491982b-e5ad-481d-977f-4c1626d658fb,4,2025-10-28 17:58:49,2025-10-28 18:03:49,5,5.0,On Time
Route_D,854dc3bf-61d8-4365-bada-0c941679bbe0,5,2025-11-20 19:36:50,2025-11-20 19:41:50,5,5.0,On Time
Route_E,3a38b844-afbf-4de4-a022-6155df695d17,19,2025-11-11 08:17:18,2025-11-11 08:26:18,9,9.0,Late
Route_E,6d2ccf42-271a-419f-92a9-7acd3d884938,12,2025-11-06 06:00:44,2025-11-06 05:58:44,-2,-2.0,Early
Route_D,72fcc072-544c-4132-9af9-7493e8e46b31,18,2025-11-17 09:48:29,2025-11-17 09:48:29,0,0.0,Early
Route_B,2379c05f-a708-4280-b4ee-0b6721bbd183,2,2025-11-19 07:00:35,2025-11-19 06:59:35,-1,-1.0,Early
Route_D,33ca9a6b-ccd3-4f7c-af1d-cfb88a962a11,4,2025-10-28 18:58:09,2025-10-28 18:59:09,1,1.0,On Time
Route_D,e60d7a94-b483-4162-b043-a39a4f1a84cb,2,2025-11-16 12:20:15,2025-11-16 13:05:15,45,45.0,Very Late
Route_A,fee543b3-6e18-4184-a29f-e85be8d91a20,17,2025-10-29 03:10:29,2025-10-29 03:41:29,31,31.0,Very Late
Route_E,eac7dc2e-9099-4283-aedb-0ce5a7fecdcd,13,2025-10-29 18:11:57,2025-10-29 18:10:57,-1,-1.0,Early
Route_E,88702ae7-8ead-4a9a-915c-42cd51476e86,17,2025-10-27 19:59:28,2025-10-27 19:59:28,0,0.0,Early
Route_D,e12ff6cd-d6ea-4269-914e-13532f237c4d,20,2025-10-29 03:36:22,2025-10-29 03:37:22,1,1.0,On Time
Route_C,51958000-c3f3-4c8c-878c-3875ba21e269,10,2025-11-11 04:27:06,2025-11-11 05:01:06,34,34.0,Very Late
Route_B,7168bdec-4da8-48b7-a947-cbacf610f40d,20,2025-11-04 09:03:20,2025-11-04 09:13:20,10,10.0,Late
Route_B,1b555f6d-301c-4abf-8773-9d4626e6a84a,14,2025-10-28 11:19:19,2025-10-28 11:19:19,0,0.0,Early
Route_B,fc6795e2-c32f-421b-86b4-ed272f4b8be8,11,2025-11-20 19:04:12,2025-11-20 19:42:12,38,38.0,Very Late
Route_C,9129bc75-9b08-45a8-8451-1ba09df034d3,19,2025-11-20 19:30:48,2025-11-20 20:10:48,40,40.0,Very Late
Route_A,3b1d12cf-3b70-4092-98ab-182c3b1d0181,13,2025-10-23 08:27:02,2025-10-23 08:30:02,3,3.0,On Time
Route_B,c7a2b171-b02a-46ee-9458-80635bf88d1d,3,2025-11-14 05:20:30,2025-11-14 05:44:30,24,24.0,Very Late
Route_E,9ace63cc-d89c-43f6-8098-580d22538040,2,2025-11-13 20:12:32,2025-11-13 20:16:32,4,4.0,On Time
Route_E,2f191516-5fbb-4da5-a64a-1fe8b646e2b1,11,2025-11-09 21:29:02,2025-11-09 21:28:02,-1,-1.0,Early
Route_D,29ede760-2334-48ba-b94e-08387dcf60fd,12,2025-10-31 11:13:26,2025-10-31 11:46:26,33,33.0,Very Late
Route_C,c3b8d179-6899-4c84-8840-323439ed0800,18,2025-10-22 19:33:10,2025-10-22 19:32:10,-1,-1.0,Early
Route_E,69bd40d8-f340-4dd3-8515-75b9ece9504b,18,2025-11-01 21:21:16,2025-11-01 21:22:16,1,1.0,On Time
Route_E,33ece6b1-fcfd-4547-abdc-e0dabe0bbddd,3,2025-11-01 00:23:31,2025-11-01 00:26:31,3,3.0,On Time
Route_E,f4672866-ed56-42a0-ad54-ff2b10ee4f77,13,2025-11-12 09:51:51,2025-11-12 09:55:51,4,4.0,On Time
Route_B,b017c533-7d6c-45c3-9df7-9a27ddfc2a92,2,2025-11-06 20:35:27,2025-11-06 20:35:27,0,0.0,Early
Route_A,3f2d39c8-e338-4579-b521-aa18dde4f5c1,10,2025-11-11 20:11:54,2025-11-11 20:21:54,10,10.0,Late
